time (UTC),feature_type_instance,latitude (degrees_north),longitude (degrees_east),crs,platform,depth (m),acceleration_x,acceleration_y,acceleration_z,avg_wind_u,avg_wind_v,avg_wind_w,buoyancy_flux,dcl_date_time_string (1),heading,max_acc_x,max_acc_y,max_acc_z,max_heading,max_pitch,max_rate_x,max_rate_y,max_rate_z,max_roll,max_speed_of_sound,max_wind_u,max_wind_v,max_wind_w,min_acc_x,min_acc_y,min_acc_z,min_heading,min_pitch,min_rate_x,min_rate_y,min_rate_z,min_roll,min_speed_of_sound,min_wind_u,min_wind_v,min_wind_w,momentum_flux_uw,momentum_flux_vw,pitch,processing_version,rate_x,rate_y,rate_z,roll,speed_of_sound,start_time,status,std_acc_x,std_acc_y,std_acc_z,std_heading,std_pitch,std_rate_x,std_rate_y,std_rate_z,std_roll,std_speed_of_sound,std_u_corrected,std_v_corrected,std_w_corrected,std_wind_u,std_wind_v,std_wind_w,u_corrected,v_corrected,w_corrected,wave_motion,wind_speed,deploy_id (1)
2024-06-03 14:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.72,0.5,-0.07,0.9,0.86,0.03,2024/06/03 14:21:58.956,0.12,0.55,-0.66,0.54,0.25,-0.45,0.03,0.02,0.03,-0.93,12.49,2.81,4.33,4.16,0.43,-0.78,0.46,0.05,-0.51,-0.02,-0.02,-0.01,-0.98,10.82,-3.34,-2.43,-2.27,-0.02,-0.08,-0.47,4.0,0.0,0.0,0.01,-0.96,11.62,155.591662,1,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.22,0.97,0.64,0.55,0.84,0.86,0.85,-0.08,1.22,-0.26,0.64,1.25,D0011
2024-06-03 15:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,-0.15,0.93,0.81,0.02,2024/06/03 15:21:58.667,0.18,0.54,-0.66,0.54,0.26,-0.45,0.03,0.02,0.03,-0.93,11.7,2.09,4.11,3.76,0.42,-0.79,0.46,0.12,-0.5,-0.02,-0.02,-0.01,-0.99,10.6,-2.9,-2.2,-2.01,0.01,-0.03,-0.47,4.0,0.0,0.0,0.01,-0.96,11.15,155.633329,1,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.14,0.9,0.47,0.43,0.7,0.82,0.76,-0.19,1.17,-0.34,0.68,1.23,D0011
2024-06-03 16:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.72,0.5,-0.07,1.01,2.19,0.09,2024/06/03 16:21:58.449,0.15,0.55,-0.65,0.54,0.28,-0.42,0.03,0.03,0.03,-0.94,11.3,3.62,6.37,6.64,0.41,-0.79,0.45,0.02,-0.49,-0.02,-0.02,-0.01,-0.99,9.59,-3.79,-2.85,-1.29,-0.42,0.16,-0.47,4.0,0.0,0.0,0.01,-0.96,10.58,155.674995,1,0.02,0.02,0.01,0.07,0.01,0.01,0.01,0.01,0.01,0.25,1.48,1.07,1.06,0.95,1.41,1.2,-0.6,2.32,0.32,0.83,2.42,D0011
2024-06-03 17:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.5,-0.71,0.5,0.08,0.96,1.82,0.07,2024/06/03 17:21:58.501,0.14,0.57,-0.63,0.54,0.2,-0.45,0.03,0.03,0.03,-0.93,10.85,2.6,5.08,5.49,0.42,-0.79,0.45,0.07,-0.52,-0.02,-0.02,-0.01,-0.99,9.06,-2.46,-2.15,-1.34,-0.28,0.09,-0.49,4.0,0.0,0.0,0.01,-0.95,10.01,155.716662,1,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.24,1.07,0.39,0.67,0.63,1.08,0.95,-0.33,2.0,0.25,0.72,2.04,D0011
2024-06-03 18:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.72,0.5,-0.02,1.05,1.77,0.07,2024/06/03 18:21:58.598,0.32,0.55,-0.65,0.54,0.36,-0.45,0.03,0.03,0.03,-0.94,10.9,2.58,5.04,4.93,0.41,-0.79,0.45,0.28,-0.49,-0.02,-0.02,-0.01,-0.98,9.01,-2.47,-1.74,-1.34,-0.22,0.09,-0.47,4.0,0.0,0.0,0.01,-0.96,9.99,155.758329,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.32,1.06,0.48,0.56,0.66,1.03,0.84,-0.71,1.92,0.1,0.72,2.05,D0011
2024-06-03 19:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.07,1.82,2.92,0.06,2024/06/03 19:21:57.916,0.27,0.56,-0.65,0.55,0.34,-0.43,0.03,0.03,0.04,-0.94,10.01,4.1,8.23,8.55,0.39,-0.8,0.44,0.21,-0.48,-0.02,-0.02,-0.01,-1.0,8.48,-3.88,-2.25,-2.08,-0.31,0.16,-0.46,4.0,0.0,0.0,0.01,-0.96,9.26,155.799995,1,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.21,1.63,1.08,1.28,1.02,1.69,1.54,-0.91,3.34,0.15,0.86,3.47,D0011
2024-06-03 20:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.72,0.5,-0.12,0.75,0.91,0.02,2024/06/03 20:21:58.191,0.29,0.57,-0.65,0.55,0.34,-0.45,0.03,0.03,0.03,-0.93,10.76,1.59,3.04,2.87,0.39,-0.8,0.45,0.24,-0.49,-0.02,-0.02,-0.01,-0.99,8.76,-1.89,-1.44,-0.85,-0.02,-0.0,-0.47,4.0,0.0,0.0,0.01,-0.96,9.77,155.841662,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.27,0.65,0.2,0.2,0.45,0.61,0.52,-0.4,1.11,-0.16,0.82,1.19,D0011
2024-06-03 21:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.72,0.5,-0.43,0.07,0.54,0.09,2024/06/03 21:21:57.879,0.23,0.56,-0.65,0.55,0.27,-0.45,0.03,0.03,0.03,-0.93,11.74,1.31,2.31,2.35,0.4,-0.8,0.45,0.19,-0.5,-0.02,-0.02,-0.01,-0.99,9.45,-3.1,-2.43,-1.25,-0.07,0.02,-0.47,4.0,0.0,0.0,0.01,-0.96,10.32,155.883329,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.55,0.48,0.26,0.7,0.64,0.46,-0.58,0.36,0.02,0.76,0.68,D0011
2024-06-03 22:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.72,0.5,-1.27,-0.29,1.06,0.11,2024/06/03 22:21:58.261,0.23,0.55,-0.65,0.54,0.28,-0.46,0.03,0.02,0.03,-0.94,11.48,2.39,3.19,3.49,0.41,-0.78,0.45,0.19,-0.49,-0.02,-0.02,-0.01,-0.98,9.82,-5.28,-3.85,-1.48,-0.2,-0.02,-0.48,4.0,0.0,0.0,0.01,-0.96,10.41,155.924995,1,0.02,0.02,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.28,0.99,0.89,0.7,1.15,0.9,0.67,-1.65,0.34,0.12,0.63,1.69,D0011
2024-06-03 23:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-0.62,0.53,0.96,0.02,2024/06/03 23:21:58.291,0.18,0.55,-0.65,0.54,0.22,-0.46,0.03,0.03,0.03,-0.93,11.97,2.23,4.51,3.92,0.42,-0.78,0.45,0.14,-0.49,-0.02,-0.02,-0.01,-0.98,11.2,-4.34,-3.43,-1.98,-0.19,0.04,-0.48,4.0,0.0,0.0,0.01,-0.96,11.59,155.966662,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.93,1.18,0.53,0.97,1.03,0.77,-0.79,0.96,-0.22,0.68,1.26,D0011
2024-06-04 00:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-0.89,0.12,0.98,0.01,2024/06/04 00:21:58.724,0.31,0.57,-0.64,0.54,0.4,-0.45,0.03,0.03,0.04,-0.93,11.72,2.36,4.34,4.2,0.41,-0.79,0.45,0.18,-0.5,-0.02,-0.02,-0.01,-0.98,11.39,-5.15,-3.68,-2.2,-0.21,0.21,-0.47,4.0,0.0,0.0,0.01,-0.96,11.53,156.008329,1,0.02,0.02,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.05,0.96,1.52,0.76,1.11,1.16,0.81,-1.22,0.52,-0.05,0.77,1.33,D0011
2024-06-04 01:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-0.86,0.05,0.92,-0.0,2024/06/04 01:21:58.489,0.3,0.56,-0.65,0.54,0.36,-0.44,0.03,0.03,0.04,-0.93,11.79,2.37,3.85,3.82,0.42,-0.79,0.45,0.22,-0.5,-0.02,-0.02,-0.01,-0.98,11.5,-5.03,-3.68,-1.98,-0.19,0.16,-0.47,4.0,0.0,0.0,0.01,-0.96,11.64,156.049995,1,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.04,0.92,1.36,0.67,1.09,1.06,0.74,-1.17,0.47,0.0,0.66,1.27,D0011
2024-06-04 02:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.05,-0.14,0.94,0.0,2024/06/04 02:21:57.831,0.17,0.55,-0.64,0.54,0.21,-0.45,0.03,0.03,0.03,-0.94,11.36,2.0,3.38,3.5,0.42,-0.79,0.45,0.13,-0.49,-0.02,-0.02,-0.01,-0.98,10.8,-5.19,-3.76,-1.74,-0.19,0.06,-0.47,4.0,0.0,0.0,0.01,-0.96,11.08,156.091662,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.96,0.93,0.67,1.11,0.94,0.67,-1.33,0.48,0.05,0.71,1.42,D0011
2024-06-04 03:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.41,-0.15,1.15,-0.0,2024/06/04 03:21:57.937,0.26,0.57,-0.64,0.55,0.3,-0.43,0.03,0.03,0.03,-0.93,11.3,1.83,3.63,4.12,0.41,-0.8,0.45,0.14,-0.49,-0.02,-0.02,-0.01,-0.99,10.72,-5.67,-4.09,-1.69,-0.24,0.05,-0.47,4.0,0.0,0.0,0.01,-0.96,11.01,156.133329,1,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.08,1.01,1.12,0.88,1.24,1.03,0.75,-1.77,0.43,-0.01,0.72,1.82,D0011
2024-06-04 04:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.16,0.29,1.13,-0.01,2024/06/04 04:21:58.103,0.23,0.57,-0.64,0.54,0.27,-0.45,0.03,0.03,0.04,-0.93,12.12,2.19,5.25,4.7,0.41,-0.79,0.45,0.19,-0.49,-0.02,-0.02,-0.01,-0.99,10.95,-5.42,-4.56,-2.2,-0.26,0.31,-0.47,4.0,0.0,0.0,0.01,-0.96,11.36,156.174995,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2,1.06,1.73,0.92,1.15,1.3,0.9,-1.43,0.79,-0.21,0.74,1.65,D0011
2024-06-04 05:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.37,0.99,1.53,-0.0,2024/06/04 05:21:58.597,0.23,0.56,-0.64,0.55,0.28,-0.45,0.03,0.03,0.04,-0.93,12.4,3.23,5.36,5.59,0.41,-0.79,0.45,0.17,-0.49,-0.02,-0.02,-0.01,-0.99,11.5,-6.58,-3.94,-2.92,-0.24,0.08,-0.47,4.0,0.0,0.0,0.01,-0.96,11.93,156.216662,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,1.34,2.28,0.99,1.33,1.42,1.11,-1.61,1.49,-0.63,0.8,2.29,D0011
2024-06-04 06:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.23,0.55,1.27,-0.01,2024/06/04 06:21:58.259,0.19,0.58,-0.64,0.55,0.24,-0.44,0.03,0.03,0.04,-0.94,12.04,2.61,4.9,5.02,0.4,-0.8,0.45,0.12,-0.49,-0.02,-0.02,-0.01,-0.98,11.38,-5.62,-3.55,-2.22,-0.26,0.2,-0.47,4.0,0.0,0.0,0.01,-0.96,11.78,156.258329,1,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.11,1.15,1.76,0.81,1.15,1.29,0.98,-1.45,1.11,-0.37,0.77,1.86,D0011
2024-06-04 07:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.59,-0.25,1.52,-0.0,2024/06/04 07:21:58.475,0.13,0.57,-0.63,0.55,0.17,-0.45,0.03,0.03,0.03,-0.93,11.76,2.53,5.12,5.17,0.4,-0.8,0.44,0.07,-0.49,-0.02,-0.02,-0.01,-0.99,10.95,-7.54,-5.2,-2.2,-0.39,0.09,-0.47,4.0,0.0,0.0,0.01,-0.96,11.4,156.299995,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.15,1.33,2.0,1.43,1.54,1.36,0.99,-2.04,0.86,0.15,0.81,2.22,D0011
2024-06-04 08:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.54,-0.2,1.44,-0.01,2024/06/04 08:21:58.683,0.13,0.6,-0.62,0.56,0.18,-0.44,0.03,0.03,0.04,-0.93,11.34,2.32,4.9,4.96,0.39,-0.81,0.44,0.08,-0.49,-0.02,-0.03,-0.01,-0.99,10.76,-6.9,-4.98,-2.33,-0.37,0.05,-0.47,4.0,0.0,0.0,0.01,-0.96,11.04,156.341662,1,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.08,1.26,1.87,1.36,1.5,1.31,0.95,-1.94,0.83,0.11,0.92,2.12,D0011
2024-06-04 09:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.59,-0.21,1.5,-0.0,2024/06/04 09:21:58.139,0.18,0.56,-0.64,0.55,0.23,-0.45,0.03,0.03,0.04,-0.93,11.74,2.78,4.73,4.81,0.4,-0.8,0.44,0.13,-0.49,-0.02,-0.02,-0.01,-0.98,11.14,-7.31,-5.67,-2.27,-0.37,0.08,-0.47,4.0,0.0,0.0,0.01,-0.96,11.39,156.383329,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,1.28,1.98,1.42,1.53,1.35,0.99,-2.06,0.76,0.12,0.79,2.2,D0011
2024-06-04 10:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.33,0.06,1.58,0.0,2024/06/04 10:21:58.487,0.21,0.58,-0.63,0.55,0.27,-0.45,0.03,0.03,0.03,-0.93,12.2,4.5,6.31,6.17,0.4,-0.8,0.44,0.14,-0.49,-0.02,-0.02,-0.01,-0.99,10.93,-7.7,-6.15,-2.84,-0.63,0.5,-0.47,4.0,0.0,0.0,0.01,-0.96,11.75,156.424995,1,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.25,1.43,3.21,1.84,1.64,1.75,1.17,-1.82,0.97,0.09,0.71,2.07,D0011
2024-06-04 11:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.28,1.09,1.81,0.01,2024/06/04 11:21:58.737,0.24,0.58,-0.63,0.54,0.29,-0.45,0.03,0.03,0.04,-0.93,11.65,3.84,6.94,6.89,0.4,-0.8,0.44,0.16,-0.5,-0.02,-0.02,-0.01,-0.99,10.9,-7.3,-5.74,-2.54,-0.56,0.05,-0.47,4.0,0.0,0.0,0.01,-0.96,11.26,156.466662,1,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.1,1.64,3.12,1.4,1.58,1.75,1.32,-1.63,1.76,-0.51,0.74,2.45,D0011
2024-06-04 12:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.33,0.62,1.41,0.03,2024/06/04 12:21:57.926,0.2,0.58,-0.62,0.56,0.25,-0.45,0.03,0.03,0.04,-0.93,11.21,2.39,5.09,5.17,0.38,-0.81,0.44,0.16,-0.49,-0.02,-0.02,-0.01,-0.99,10.39,-6.03,-4.14,-2.13,-0.3,0.22,-0.47,4.0,0.0,0.0,0.01,-0.96,10.81,156.508329,1,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,1.22,2.15,0.94,1.25,1.41,1.04,-1.58,1.22,-0.4,0.8,2.03,D0011
2024-06-04 13:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.46,0.66,1.53,0.04,2024/06/04 13:21:58.591,0.19,0.59,-0.62,0.55,0.24,-0.45,0.03,0.03,0.04,-0.93,12.14,2.81,6.29,6.04,0.38,-0.81,0.44,0.14,-0.5,-0.02,-0.03,-0.01,-0.98,10.49,-6.73,-4.65,-2.54,-0.4,0.27,-0.47,4.0,0.0,0.0,0.01,-0.96,11.41,156.549995,1,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.31,1.43,2.47,1.21,1.4,1.55,1.17,-1.71,1.33,-0.43,0.86,2.21,D0011
2024-06-04 14:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.41,0.21,1.52,0.06,2024/06/04 14:21:57.940,0.16,0.58,-0.62,0.56,0.22,-0.45,0.03,0.03,0.03,-0.93,12.82,3.55,6.35,6.22,0.37,-0.82,0.44,0.1,-0.5,-0.02,-0.03,-0.01,-0.98,11.53,-7.42,-6.46,-3.08,-0.56,0.4,-0.48,4.0,0.0,0.0,0.01,-0.96,12.22,156.591662,1,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.18,1.42,2.87,1.6,1.56,1.64,1.18,-1.77,1.13,-0.1,0.93,2.11,D0011
2024-06-04 15:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.87,-0.25,1.92,0.06,2024/06/04 15:21:58.488,0.19,0.6,-0.63,0.56,0.27,-0.46,0.03,0.03,0.03,-0.93,13.19,3.26,6.34,6.64,0.38,-0.81,0.43,0.12,-0.51,-0.02,-0.03,-0.01,-0.98,11.75,-9.16,-6.52,-2.72,-0.64,0.16,-0.48,4.0,0.0,0.0,0.01,-0.96,12.48,156.633329,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.2,1.64,3.29,2.24,1.93,1.73,1.24,-2.5,0.99,0.19,0.9,2.69,D0011
2024-06-04 16:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.59,-0.13,1.4,0.07,2024/06/04 16:21:58.621,6.28,0.59,-0.62,0.55,0.05,-0.46,0.03,0.03,0.03,-0.93,12.44,2.97,4.96,5.13,0.4,-0.81,0.44,-0.06,-0.5,-0.02,-0.02,-0.01,-0.99,10.97,-7.38,-4.96,-2.19,-0.38,0.11,-0.48,4.0,0.0,0.0,0.01,-0.96,11.57,156.674995,1,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.23,1.26,1.84,1.29,1.51,1.31,0.95,-1.82,1.08,0.01,0.8,2.12,D0011
2024-06-04 17:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.48,1.13,1.86,0.06,2024/06/04 17:21:58.798,0.19,0.6,-0.63,0.55,0.24,-0.45,0.03,0.03,0.04,-0.93,12.28,4.59,7.27,7.59,0.38,-0.81,0.44,0.13,-0.51,-0.02,-0.03,-0.01,-0.99,11.09,-8.32,-6.17,-3.47,-0.69,0.28,-0.48,4.0,0.0,0.0,0.01,-0.96,11.68,156.716662,1,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.15,1.85,3.85,1.84,1.76,1.99,1.46,-1.72,1.87,-0.61,0.94,2.62,D0011
2024-06-04 18:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.42,0.75,1.79,0.06,2024/06/04 18:21:57.952,6.27,0.6,-0.61,0.56,0.05,-0.45,0.04,0.03,0.03,-0.92,12.41,4.88,7.55,7.38,0.38,-0.82,0.43,-0.07,-0.5,-0.03,-0.03,-0.01,-0.99,11.04,-8.4,-6.3,-3.58,-0.99,0.51,-0.48,4.0,0.0,0.0,0.01,-0.96,11.77,156.758329,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.21,1.82,4.14,2.12,1.82,2.08,1.44,-1.41,1.93,-0.35,0.89,2.41,D0011
2024-06-04 19:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.42,-0.03,1.67,0.07,2024/06/04 19:21:58.125,6.2,0.61,-0.6,0.56,-0.03,-0.46,0.04,0.04,0.03,-0.93,12.03,3.91,6.77,6.43,0.38,-0.82,0.43,-0.14,-0.5,-0.03,-0.03,-0.01,-0.99,10.77,-7.86,-6.63,-2.95,-0.62,0.43,-0.48,4.0,0.0,0.0,0.01,-0.96,11.47,156.799995,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.19,1.47,3.19,1.98,1.69,1.75,1.21,-1.6,1.5,0.14,0.94,2.19,D0011
2024-06-04 20:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-3.17,-0.49,2.5,0.05,2024/06/04 20:21:58.379,6.16,0.63,-0.58,0.56,-0.07,-0.45,0.04,0.04,0.04,-0.92,11.53,3.0,6.48,7.53,0.36,-0.84,0.42,-0.18,-0.5,-0.03,-0.03,-0.01,-0.99,10.4,-10.54,-6.6,-2.25,-0.75,0.0,-0.48,4.0,0.0,0.0,0.01,-0.96,10.96,156.841662,1,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.19,1.89,3.6,2.58,2.26,1.8,1.31,-3.38,2.24,0.01,1.11,4.05,D0011
2024-06-04 21:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-4.09,-0.76,2.63,0.03,2024/06/04 21:21:58.362,6.18,0.59,-0.6,0.56,-0.05,-0.45,0.04,0.03,0.04,-0.92,11.45,1.88,5.35,6.57,0.37,-0.83,0.43,-0.16,-0.5,-0.03,-0.03,-0.01,-0.99,10.63,-9.38,-5.61,-1.85,-0.55,0.03,-0.48,4.0,0.0,0.0,0.01,-0.96,11.02,156.883329,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.11,1.91,2.67,2.03,2.14,1.62,1.12,-4.39,2.2,-0.17,1.01,4.92,D0011
2024-06-04 22:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.5,-0.71,0.5,-7.41,-2.53,3.81,0.0,2024/06/04 22:21:58.606,6.15,0.63,-0.58,0.57,-0.05,-0.44,0.04,0.04,0.05,-0.92,10.64,0.6,3.3,7.99,0.37,-0.86,0.42,-0.28,-0.51,-0.03,-0.03,-0.02,-0.99,9.34,-12.54,-6.53,-0.48,-0.37,-0.13,-0.48,4.0,0.0,0.0,0.01,-0.96,9.98,156.924995,1,0.03,0.04,0.02,0.04,0.01,0.01,0.01,0.01,0.01,0.23,2.13,2.15,1.41,2.15,1.55,1.1,-8.26,2.83,-0.0,1.09,8.73,D0011
2024-06-04 23:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.5,-0.71,0.5,-4.68,-1.12,3.11,0.01,2024/06/04 23:21:58.175,6.17,0.63,-0.56,0.56,-0.05,-0.45,0.05,0.04,0.04,-0.91,9.08,2.35,5.58,7.92,0.36,-0.85,0.42,-0.19,-0.51,-0.04,-0.04,-0.01,-1.0,8.34,-11.78,-6.9,-1.8,-0.7,-0.12,-0.48,4.0,0.0,0.0,0.01,-0.96,8.68,156.966662,1,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.1,2.22,3.37,2.42,2.45,1.79,1.27,-5.14,2.52,0.0,1.21,5.73,D0011
2024-06-05 00:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.71,0.5,-2.41,-0.28,2.02,0.01,2024/06/05 00:21:57.731,6.13,0.64,-0.57,0.58,-0.08,-0.43,0.05,0.05,0.04,-0.91,9.57,2.67,5.81,6.35,0.34,-0.87,0.41,-0.23,-0.51,-0.04,-0.04,-0.01,-1.0,8.68,-9.28,-5.51,-2.24,-0.57,0.02,-0.47,4.0,0.0,0.0,0.02,-0.96,9.09,157.008329,1,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.13,1.59,2.72,2.02,1.89,1.58,1.15,-2.51,1.92,0.0,1.39,3.16,D0011
2024-06-05 01:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.59,0.21,1.67,0.02,2024/06/05 01:21:57.942,6.14,0.66,-0.54,0.57,-0.08,-0.43,0.05,0.05,0.04,-0.9,8.64,3.18,5.99,6.53,0.31,-0.88,0.41,-0.22,-0.51,-0.04,-0.04,-0.01,-1.01,7.8,-7.96,-6.09,-3.18,-0.62,0.3,-0.47,4.0,0.0,0.0,0.01,-0.96,8.14,157.049995,1,0.05,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.13,1.49,2.83,1.72,1.66,1.68,1.23,-1.52,1.71,-0.11,1.61,2.3,D0011
2024-06-05 02:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.68,-0.1,1.58,0.01,2024/06/05 02:21:58.606,6.19,0.64,-0.55,0.57,-0.03,-0.42,0.05,0.05,0.04,-0.91,12.22,2.96,5.51,5.62,0.32,-0.88,0.41,-0.17,-0.5,-0.04,-0.04,-0.01,-1.02,4.64,-7.94,-4.93,-2.46,-0.44,0.09,-0.47,4.0,0.0,0.0,0.01,-0.96,8.45,157.091662,1,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.02,1.08,1.37,2.28,1.67,1.65,1.47,1.04,-1.81,1.43,0.01,1.63,2.31,D0011
2024-06-05 03:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.5,0.76,1.83,0.13,2024/06/05 03:21:58.345,6.18,0.66,-0.57,0.58,-0.03,-0.42,0.05,0.04,0.04,-0.92,13.86,3.8,8.28,7.22,0.34,-0.85,0.41,-0.17,-0.5,-0.04,-0.04,-0.01,-1.01,0.1,-8.4,-6.39,-3.12,-0.8,0.51,-0.47,4.0,0.0,0.0,0.02,-0.96,6.09,157.133329,1,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,2.33,1.8,3.97,2.02,1.78,2.04,1.44,-1.3,2.09,-0.39,1.54,2.49,D0011
